TYPE,GENE,SAVG,SMED,SSTD,SMIN,SMAX
CNEEs,mCE11532,0.6952,0.9100,0.3938,0.0000,1.0000
CNEEs,mCE1153245,0.5865,0.8291,0.4474,0.0000,1.0000
CNEEs,mCE1154800,0.3676,0.0000,0.4554,0.0000,1.0000
CNEEs,mCE1155023,0.3517,0.0000,0.4476,0.0000,1.0000
CNEEs,mCE1155044,0.5202,0.6814,0.4591,0.0000,1.0000
CNEEs,mCE1155126,0.6493,0.8771,0.4335,0.0000,1.0000
CNEEs,mCE1155172,0.5816,0.8651,0.4401,0.0000,1.0000
CNEEs,mCE1155215,0.4630,0.5877,0.4398,0.0000,1.0000
CNEEs,mCE1155218,0.4018,0.0090,0.4653,0.0000,1.0000
CNEEs,mCE1155363,0.3482,0.2189,0.4002,0.0000,1.0000
CNEEs,mCE115576,0.4949,0.5277,0.4158,0.0000,1.0000
CNEEs,mCE1155836,0.4656,0.5502,0.4423,0.0000,1.0000
CNEEs,mCE1155940,0.4666,0.3808,0.4112,0.0000,1.0000
CNEEs,mCE1155954,0.6623,0.8846,0.3985,0.0000,1.0000
CNEEs,mCE11560,0.5262,0.5690,0.4328,0.0000,1.0000
CNEEs,mCE1156060,0.6162,0.6792,0.3675,0.0000,1.0000
CNEEs,mCE11576,0.4028,0.3298,0.3734,0.0000,1.0000
CNEEs,mCE1158978,0.5441,0.6072,0.4366,0.0000,1.0000
CNEEs,mCE1159203,0.6378,0.8231,0.4070,0.0000,1.0000
CNEEs,mCE1159380,0.5269,0.7174,0.4574,0.0000,1.0000
CNEEs,mCE1159487,0.5102,0.6567,0.4348,0.0000,1.0000
CNEEs,mCE1159608,0.4136,0.1004,0.4695,0.0000,1.0000
CNEEs,mCE1159639,0.7239,0.9880,0.4093,0.0000,1.0000
CNEEs,mCE1159727,0.7552,0.9535,0.3394,0.0000,1.0000
CNEEs,mCE1160162,0.5863,0.8201,0.4552,0.0000,1.0000
CNEEs,mCE1160409,0.4945,0.5120,0.4205,0.0000,1.0000
CNEEs,mCE1160454,0.5451,0.6492,0.4107,0.0000,1.0000
CNEEs,mCE1160515,0.7149,0.9175,0.3747,0.0000,1.0000
CNEEs,mCE1160523,0.5587,0.8074,0.4652,0.0000,1.0000
CNEEs,mCE1160538,0.5853,0.8546,0.4338,0.0000,1.0000
CNEEs,mCE1161780,0.5302,0.6859,0.4634,0.0000,1.0000
CNEEs,mCE1161973,0.2980,0.0000,0.4553,0.0000,1.0000
CNEEs,mCE1161979,0.6147,0.9985,0.4574,0.0000,1.0000
CNEEs,mCE1161990,0.7461,0.9205,0.3499,0.0000,1.0000
CNEEs,mCE1162006,0.4964,0.7451,0.4134,0.0000,1.0000
CNEEs,mCE1162027,0.5684,0.6597,0.4190,0.0000,1.0000
CNEEs,mCE1162089,0.3444,0.0000,0.4439,0.0000,1.0000
CNEEs,mCE1162108,0.4408,0.2924,0.4363,0.0000,1.0000
CNEEs,mCE1162183,0.5585,0.7324,0.4515,0.0000,1.0000
CNEEs,mCE1162192,0.5733,0.5944,0.3478,0.0000,0.9940
CNEEs,mCE1162201,0.4623,0.3943,0.4506,0.0000,1.0000
CNEEs,mCE1162254,0.4582,0.3478,0.4560,0.0000,1.0000
CNEEs,mCE1162311,0.4055,0.0000,0.4549,0.0000,0.9985
CNEEs,mCE1162315,0.3565,0.0000,0.4509,0.0000,1.0000
CNEEs,mCE1162319,0.4601,0.3343,0.4689,0.0000,1.0000
CNEEs,mCE1162326,0.5566,0.6064,0.4318,0.0000,1.0000
CNEEs,mCE1162331,0.5081,0.6986,0.4711,0.0000,1.0000
CNEEs,mCE1162346,0.4297,0.1934,0.4435,0.0000,1.0000
CNEEs,mCE1162385,0.2726,0.0000,0.4182,0.0000,1.0000
CNEEs,mCE1162432,0.4322,0.2084,0.4447,0.0000,1.0000
CNEEs,mCE1162460,0.4616,0.5247,0.4454,0.0000,1.0000
CNEEs,mCE1162548,0.3769,0.0105,0.4581,0.0000,0.9775
CNEEs,mCE1162656,0.6276,0.7946,0.3878,0.0000,1.0000
CNEEs,mCE1162665,0.6144,0.7946,0.3764,0.0000,1.0000
CNEEs,mCE1162675,0.4314,0.0000,0.4768,0.0000,1.0000
CNEEs,mCE1163113,0.4826,0.4153,0.4720,0.0000,1.0000
CNEEs,mCE1163170,0.7076,0.9505,0.4093,0.0000,1.0000
CNEEs,mCE1163177,0.7512,0.8613,0.3078,0.0000,1.0000
CNEEs,mCE1164236,0.6867,0.8793,0.4075,0.0000,1.0000
CNEEs,mCE1164290,0.5331,0.8148,0.4326,0.0000,0.9715
CNEEs,mCE1164294,0.4456,0.3523,0.4373,0.0000,1.0000
CNEEs,mCE1164365,0.4740,0.3148,0.4561,0.0000,1.0000
CNEEs,mCE1164414,0.5791,0.6177,0.3870,0.0000,1.0000
CNEEs,mCE1164511,0.5724,0.7069,0.4149,0.0000,1.0000
CNEEs,mCE1164514,0.7425,0.9363,0.3300,0.0990,1.0000
CNEEs,mCE1165045,0.3901,0.0000,0.4780,0.0000,1.0000
CNEEs,mCE116523,0.4644,0.3898,0.3977,0.0000,1.0000
CNEEs,mCE116612,0.0846,0.0000,0.2492,0.0000,0.8321
CNEEs,mCE11668,0.4651,0.6507,0.4073,0.0000,1.0000
CNEEs,mCE11675,0.3492,0.0000,0.4472,0.0000,1.0000
CNEEs,mCE1168013,0.7250,0.9580,0.3980,0.0000,1.0000
CNEEs,mCE1168029,0.6979,0.8576,0.3583,0.0000,1.0000
CNEEs,mCE1168063,0.7615,0.9970,0.3764,0.0000,1.0000
CNEEs,mCE1168101,0.6015,0.7699,0.4204,0.0000,1.0000
CNEEs,mCE1168112,0.4816,0.5675,0.4208,0.0000,1.0000
CNEEs,mCE1168165,0.7450,1.0000,0.3912,0.0000,1.0000
CNEEs,mCE1168251,0.5070,0.5817,0.4527,0.0000,1.0000
CNEEs,mCE1168270,0.7457,0.9438,0.3195,0.1064,1.0000
CNEEs,mCE1168329,0.5043,0.3613,0.4639,0.0000,1.0000
CNEEs,mCE1168336,0.6022,1.0000,0.4430,0.0000,1.0000
CNEEs,mCE1168358,0.6879,0.9460,0.3827,0.0000,0.9925
CNEEs,mCE1168402,0.3526,0.0000,0.4668,0.0000,1.0000
CNEEs,mCE1168428,0.6784,0.8741,0.4018,0.0000,1.0000
CNEEs,mCE1168557,0.6233,0.9475,0.4378,0.0000,1.0000
CNEEs,mCE1168676,0.5505,0.5510,0.3947,0.0000,1.0000
CNEEs,mCE1169841,0.4461,0.0000,0.4888,0.0000,1.0000
CNEEs,mCE1170203,0.4506,0.3456,0.3809,0.0000,1.0000
CNEEs,mCE1170216,0.4988,0.5375,0.4574,0.0000,1.0000
CNEEs,mCE1170426,0.5347,0.5142,0.4505,0.0000,1.0000
CNEEs,mCE1170429,0.4952,0.3778,0.4053,0.0000,1.0000
CNEEs,mCE1170467,0.6838,0.8553,0.4052,0.0000,1.0000
CNEEs,mCE1170485,0.3614,0.0000,0.4478,0.0000,1.0000
CNEEs,mCE1170573,0.7373,0.9528,0.3793,0.0000,0.9985
CNEEs,mCE1170842,0.6670,0.7519,0.3712,0.0000,1.0000
CNEEs,mCE1170856,0.6674,0.7436,0.3462,0.0000,1.0000
CNEEs,mCE1170945,0.6161,0.8441,0.4442,0.0000,1.0000
CNEEs,mCE117138,0.6552,0.8508,0.4080,0.0000,1.0000
CNEEs,mCE11716,0.4750,0.4010,0.4775,0.0000,1.0000
CNEEs,mCE1173178,0.4520,0.2961,0.4653,0.0000,1.0000
CNEEs,mCE1173275,0.5327,0.7931,0.4415,0.0000,1.0000
CNEEs,mCE1173350,0.5124,0.6222,0.4038,0.0000,1.0000
CNEEs,mCE1173421,0.6041,0.6694,0.3632,0.0000,1.0000
CNEEs,mCE1173440,0.3828,0.2444,0.4024,0.0000,1.0000
CNEEs,mCE1173502,0.5125,0.5450,0.4347,0.0000,1.0000
CNEEs,mCE1173520,0.5009,0.5555,0.4302,0.0000,1.0000
CNEEs,mCE1173535,0.5025,0.6102,0.4148,0.0000,1.0000
CNEEs,mCE1173541,0.6653,0.8051,0.3701,0.0000,1.0000
CNEEs,mCE1173566,0.4141,0.3448,0.4051,0.0000,1.0000
CNEEs,mCE1173604,0.7151,0.8861,0.3431,0.0735,1.0000
CNEEs,mCE1173638,0.3902,0.0000,0.4684,0.0000,1.0000
CNEEs,mCE1173645,0.4097,0.1889,0.4346,0.0000,1.0000
CNEEs,mCE1173696,0.6201,0.9056,0.4413,0.0000,0.9985
CNEEs,mCE1173709,0.5742,0.7976,0.4466,0.0000,1.0000
CNEEs,mCE1173717,0.6168,0.8163,0.4236,0.0000,1.0000
CNEEs,mCE1173733,0.5446,0.7991,0.4590,0.0000,1.0000
CNEEs,mCE1173753,0.3726,0.0000,0.4389,0.0000,1.0000
CNEEs,mCE1173758,0.3584,0.1544,0.4129,0.0000,0.9760
CNEEs,mCE1173784,0.5069,0.5427,0.4216,0.0000,1.0000
CNEEs,mCE1173792,0.4596,0.3763,0.4390,0.0000,1.0000
CNEEs,mCE1173800,0.4800,0.6807,0.4244,0.0000,1.0000
CNEEs,mCE1173804,0.6711,0.8920,0.3799,0.0000,1.0000
CNEEs,mCE1173814,0.7617,0.9415,0.3277,0.0075,1.0000
CNEEs,mCE1173859,0.4390,0.2459,0.4606,0.0000,1.0000
CNEEs,mCE1173868,0.5684,0.8021,0.4265,0.0000,1.0000
CNEEs,mCE1173871,0.4939,0.5412,0.4098,0.0000,1.0000
CNEEs,mCE1173885,0.5793,0.7129,0.4161,0.0000,1.0000
CNEEs,mCE1173905,0.6392,0.8231,0.4054,0.0000,1.0000
CNEEs,mCE1173950,0.5116,0.5705,0.4648,0.0000,1.0000
CNEEs,mCE1174020,0.5623,0.6027,0.3730,0.0000,1.0000
CNEEs,mCE1174023,0.5582,0.6627,0.4014,0.0000,1.0000
CNEEs,mCE1174077,0.6233,0.9318,0.4350,0.0000,1.0000
CNEEs,mCE1174080,0.3181,0.0000,0.4405,0.0000,1.0000
CNEEs,mCE1174083,0.5058,0.5322,0.4514,0.0000,1.0000
CNEEs,mCE1174200,0.4466,0.4213,0.4060,0.0000,1.0000
CNEEs,mCE1174204,0.5818,0.6964,0.4018,0.0000,1.0000
CNEEs,mCE1174346,0.3133,0.0000,0.4376,0.0000,1.0000
CNEEs,mCE1174347,0.5631,0.6192,0.4259,0.0000,1.0000
CNEEs,mCE1174354,0.4480,0.0000,0.4910,0.0000,1.0000
CNEEs,mCE1174805,0.2681,0.0000,0.4380,0.0000,1.0000
CNEEs,mCE1174832,0.4900,0.4708,0.4902,0.0000,1.0000
CNEEs,mCE1174847,0.7243,0.9640,0.3701,0.0000,1.0000
CNEEs,mCE1174853,0.6242,0.8238,0.4109,0.0000,1.0000
CNEEs,mCE1174862,0.4902,0.5592,0.3855,0.0000,0.9895
CNEEs,mCE1174867,0.4289,0.2324,0.4398,0.0000,1.0000
CNEEs,mCE1174949,0.5302,0.6837,0.3918,0.0000,1.0000
CNEEs,mCE1174955,0.7466,0.9663,0.3501,0.0000,1.0000
CNEEs,mCE1175073,0.5071,0.5472,0.4742,0.0000,1.0000
CNEEs,mCE1175098,0.7081,0.8546,0.3600,0.0000,1.0000
CNEEs,mCE1175103,0.5990,0.7504,0.4092,0.0000,1.0000
CNEEs,mCE1175149,0.5659,0.8336,0.4426,0.0000,1.0000
CNEEs,mCE1175172,0.5574,0.7909,0.4289,0.0000,1.0000
CNEEs,mCE1175173,0.5561,0.7279,0.4390,0.0000,1.0000
CNEEs,mCE1175182,0.5004,0.4730,0.4537,0.0000,1.0000
CNEEs,mCE1175231,0.5616,0.7646,0.4462,0.0000,1.0000
CNEEs,mCE1175264,0.3455,0.0000,0.4235,0.0000,0.9910
CNEEs,mCE1175282,0.3818,0.2174,0.4149,0.0000,1.0000
CNEEs,mCE1175301,0.7084,0.9333,0.3914,0.0000,1.0000
CNEEs,mCE1175304,0.2968,0.0000,0.4150,0.0000,1.0000
CNEEs,mCE1175316,0.5089,0.3703,0.4325,0.0000,1.0000
CNEEs,mCE1175319,0.4409,0.2414,0.4633,0.0000,1.0000
CNEEs,mCE1175392,0.7558,0.9363,0.3288,0.0000,1.0000
CNEEs,mCE1175473,0.6648,0.9430,0.4207,0.0000,1.0000
CNEEs,mCE1175477,0.4999,0.5937,0.4244,0.0000,1.0000
CNEEs,mCE1175968,0.6436,0.9550,0.4179,0.0000,1.0000
CNEEs,mCE1176025,0.5038,0.4932,0.4379,0.0000,1.0000
CNEEs,mCE1176219,0.5617,0.6972,0.4375,0.0000,1.0000
CNEEs,mCE1176225,0.7630,0.9580,0.3405,0.0000,1.0000
CNEEs,mCE1176415,0.4363,0.0000,0.4801,0.0000,1.0000
CNEEs,mCE1176442,0.5624,0.6417,0.4147,0.0000,1.0000
CNEEs,mCE1176529,0.3297,0.0187,0.4280,0.0000,1.0000
CNEEs,mCE1176561,0.6662,0.9468,0.4238,0.0000,1.0000
CNEEs,mCE1176569,0.4945,0.5270,0.4350,0.0000,1.0000
CNEEs,mCE1176621,0.3756,0.0000,0.4321,0.0000,1.0000
CNEEs,mCE1176697,0.5967,0.8051,0.4149,0.0000,1.0000
CNEEs,mCE1176699,0.2847,0.0000,0.4179,0.0000,1.0000
CNEEs,mCE1176744,0.6377,0.7504,0.3502,0.0000,1.0000
CNEEs,mCE1176769,0.4875,0.4813,0.4509,0.0000,1.0000
CNEEs,mCE1176807,0.6819,0.7654,0.3357,0.0000,1.0000
CNEEs,mCE1176833,0.4279,0.3306,0.4370,0.0000,1.0000
CNEEs,mCE1177143,0.6429,0.9520,0.4448,0.0000,1.0000
CNEEs,mCE11773,0.3402,0.1394,0.3728,0.0000,0.9985
CNEEs,mCE1177525,0.5476,0.6537,0.4473,0.0000,1.0000
CNEEs,mCE1178744,0.6805,0.9018,0.3922,0.0000,1.0000
CNEEs,mCE11813,0.4658,0.4985,0.3972,0.0000,1.0000
CNEEs,mCE118135,0.5460,0.6919,0.4529,0.0000,1.0000
CNEEs,mCE1181420,0.5229,0.3613,0.3995,0.0000,1.0000
CNEEs,mCE1181753,0.4893,0.4738,0.4894,0.0000,1.0000
CNEEs,mCE118183,0.3217,0.0000,0.4139,0.0000,1.0000
CNEEs,mCE118207,0.4895,0.4528,0.4632,0.0000,1.0000
CNEEs,mCE118216,0.4694,0.4633,0.4454,0.0000,1.0000
CNEEs,mCE118243,0.4793,0.4093,0.4814,0.0000,1.0000
CNEEs,mCE1182563,0.5344,0.8920,0.4887,0.0000,1.0000
CNEEs,mCE1182596,0.7068,0.8891,0.3946,0.0000,1.0000
CNEEs,mCE118273,0.3227,0.0000,0.4118,0.0000,0.9910
CNEEs,mCE118277,0.1111,0.0000,0.3143,0.0000,1.0000
CNEEs,mCE1183016,0.6258,0.9273,0.4497,0.0000,1.0000
CNEEs,mCE1183020,0.4345,0.2489,0.4468,0.0000,1.0000
CNEEs,mCE1183052,0.4308,0.0000,0.4728,0.0000,0.9985
CNEEs,mCE1183075,0.5093,0.7541,0.4557,0.0000,1.0000
CNEEs,mCE1183296,0.5576,0.8028,0.4663,0.0000,0.9970
CNEEs,mCE1183567,0.6438,0.7901,0.3991,0.0000,1.0000
CNEEs,mCE1183595,0.4233,0.4948,0.3933,0.0000,1.0000
CNEEs,mCE1183598,0.5496,0.6214,0.4290,0.0000,1.0000
CNEEs,mCE1183699,0.5124,0.5862,0.4762,0.0000,1.0000
CNEEs,mCE1184233,0.6433,0.9655,0.4389,0.0000,1.0000
CNEEs,mCE118455,0.6780,0.8546,0.4060,0.0000,1.0000
CNEEs,mCE1184641,0.4649,0.3598,0.4702,0.0000,1.0000
CNEEs,mCE1184655,0.4663,0.2916,0.4376,0.0000,1.0000
CNEEs,mCE1184659,0.3756,0.0300,0.4492,0.0000,1.0000
CNEEs,mCE1184670,0.3198,0.0000,0.4535,0.0000,1.0000
CNEEs,mCE1184686,0.4954,0.8021,0.4525,0.0000,1.0000
CNEEs,mCE118479,0.6281,0.9070,0.4494,0.0000,1.0000
CNEEs,mCE118480,0.6493,0.9618,0.4259,0.0000,1.0000
CNEEs,mCE1184811,0.6044,0.6679,0.3958,0.0000,1.0000
CNEEs,mCE1184817,0.5075,0.5435,0.4465,0.0000,1.0000
CNEEs,mCE1184820,0.5877,0.6792,0.4025,0.0000,1.0000
CNEEs,mCE1184829,0.2990,0.0000,0.4326,0.0000,0.9970
CNEEs,mCE1184831,0.6277,0.7451,0.3820,0.0000,1.0000
CNEEs,mCE1184835,0.6382,0.9153,0.4541,0.0000,1.0000
CNEEs,mCE1184841,0.3049,0.0000,0.4335,0.0000,1.0000
CNEEs,mCE1184845,0.3874,0.2481,0.4193,0.0000,0.9985
CNEEs,mCE1184989,0.7565,0.9393,0.3490,0.0000,1.0000
CNEEs,mCE1184993,0.5287,0.6454,0.4330,0.0000,1.0000
CNEEs,mCE1185000,0.5746,0.6619,0.3741,0.0000,1.0000
CNEEs,mCE1185005,0.5399,0.6627,0.4510,0.0000,1.0000
CNEEs,mCE1185009,0.4216,0.4468,0.3846,0.0000,1.0000
CNEEs,mCE1185011,0.5768,0.8868,0.4744,0.0000,1.0000
CNEEs,mCE1185053,0.5169,0.6184,0.4219,0.0000,1.0000
CNEEs,mCE1185057,0.3276,0.0255,0.4158,0.0000,0.9985
CNEEs,mCE1185133,0.5921,0.8396,0.4413,0.0000,1.0000
CNEEs,mCE1185157,0.2603,0.0000,0.3334,0.0000,0.9985
CNEEs,mCE1185159,0.4834,0.3246,0.4405,0.0000,1.0000
CNEEs,mCE1185162,0.5896,0.7946,0.4426,0.0000,1.0000
CNEEs,mCE11853,0.5127,0.5315,0.4547,0.0000,1.0000
CNEEs,mCE118541,0.4753,0.6087,0.4484,0.0000,1.0000
CNEEs,mCE118578,0.6490,0.7811,0.3814,0.0000,1.0000
CNEEs,mCE118639,0.7053,0.9910,0.3964,0.0000,1.0000
CNEEs,mCE1186551,0.5318,0.5157,0.4281,0.0330,1.0000
CNEEs,mCE1186668,0.4452,0.3441,0.4522,0.0000,0.9955
CNEEs,mCE118856,0.3497,0.0000,0.4382,0.0000,0.9925
CNEEs,mCE118857,0.2746,0.0000,0.4378,0.0000,1.0000
CNEEs,mCE118885,0.5979,0.7856,0.4122,0.0000,1.0000
CNEEs,mCE118914,0.5048,0.5600,0.4734,0.0000,1.0000
CNEEs,mCE1189298,0.6191,0.8778,0.4432,0.0000,1.0000
CNEEs,mCE1189475,0.4292,0.3793,0.4336,0.0000,0.9865
CNEEs,mCE1189504,0.5228,0.5262,0.3936,0.0000,1.0000
CNEEs,mCE1189529,0.4532,0.2421,0.4722,0.0000,1.0000
CNEEs,mCE1189533,0.4932,0.4205,0.4336,0.0000,1.0000
CNEEs,mCE1189550,0.5907,0.6117,0.4006,0.0000,1.0000
CNEEs,mCE1189571,0.7741,0.9273,0.3058,0.0000,1.0000
CNEEs,mCE1189694,0.6445,0.6874,0.3368,0.0000,1.0000
CNEEs,mCE1189790,0.4846,0.4213,0.4742,0.0000,1.0000
CNEEs,mCE1189811,0.6634,0.8351,0.3974,0.0000,1.0000
CNEEs,mCE119001,0.4374,0.0000,0.4815,0.0000,1.0000
CNEEs,mCE119003,0.1958,0.0000,0.3917,0.0000,1.0000
CNEEs,mCE119009,0.5329,0.5697,0.4047,0.0000,1.0000
CNEEs,mCE119019,0.4412,0.3846,0.4244,0.0000,1.0000
CNEEs,mCE1190272,0.5678,0.6095,0.3990,0.0000,1.0000
CNEEs,mCE1190330,0.5154,0.5914,0.4796,0.0000,1.0000
CNEEs,mCE1190348,0.4855,0.6027,0.4554,0.0000,1.0000
CNEEs,mCE1190449,0.6032,0.6214,0.3775,0.0000,1.0000
CNEEs,mCE119046,0.4078,0.1274,0.4554,0.0000,1.0000
CNEEs,mCE1190526,0.6538,0.9325,0.4196,0.0000,1.0000
CNEEs,mCE119053,0.4729,0.4453,0.4737,0.0000,0.9955
CNEEs,mCE1190543,0.5082,0.5457,0.4416,0.0000,1.0000
CNEEs,mCE119059,0.5877,0.6904,0.4215,0.0000,1.0000
CNEEs,mCE119062,0.6373,0.8831,0.4177,0.0000,1.0000
CNEEs,mCE1190657,0.4074,0.2864,0.4089,0.0000,1.0000
CNEEs,mCE1190690,0.5381,0.5082,0.4212,0.0000,1.0000
CNEEs,mCE1190756,0.4508,0.4056,0.4103,0.0000,1.0000
CNEEs,mCE1190762,0.4444,0.2271,0.4635,0.0000,1.0000
CNEEs,mCE119106,0.4731,0.3148,0.4362,0.0000,1.0000
CNEEs,mCE1191203,0.5981,0.6702,0.3735,0.0000,0.9940
CNEEs,mCE1191248,0.5606,0.7249,0.4144,0.0000,1.0000
CNEEs,mCE119134,0.6188,0.7894,0.4047,0.0000,1.0000
CNEEs,mCE1191677,0.4861,0.4273,0.4614,0.0000,1.0000
CNEEs,mCE1191689,0.5910,0.8516,0.4446,0.0000,1.0000
CNEEs,mCE119173,0.6082,0.8778,0.4455,0.0000,1.0000
CNEEs,mCE119178,0.5069,0.5397,0.4237,0.0000,1.0000
CNEEs,mCE1191875,0.5008,0.5510,0.4003,0.0000,0.9970
CNEEs,mCE119191,0.5748,0.8546,0.4420,0.0000,1.0000
CNEEs,mCE1191929,0.6153,0.7654,0.3835,0.0000,1.0000
CNEEs,mCE119194,0.4836,0.6004,0.4319,0.0000,1.0000
CNEEs,mCE1192219,0.3759,0.2219,0.3809,0.0000,1.0000
CNEEs,mCE119227,0.4563,0.4663,0.4463,0.0000,1.0000
CNEEs,mCE119234,0.3829,0.2819,0.4065,0.0000,1.0000
CNEEs,mCE119251,0.4093,0.0000,0.4847,0.0000,1.0000
CNEEs,mCE119263,0.4711,0.6379,0.4157,0.0000,1.0000
CNEEs,mCE119295,0.4361,0.2526,0.4555,0.0000,1.0000
CNEEs,mCE1192981,0.4472,0.2961,0.4463,0.0000,1.0000
CNEEs,mCE1193034,0.6102,0.8433,0.4380,0.0000,1.0000
CNEEs,mCE11932,0.5490,0.7946,0.4732,0.0000,1.0000
CNEEs,mCE1193238,0.5259,0.5974,0.4185,0.0000,1.0000
CNEEs,mCE119329,0.6440,0.8748,0.4027,0.0000,1.0000
CNEEs,mCE119336,0.6925,0.8186,0.3587,0.0000,1.0000
CNEEs,mCE1193611,0.4721,0.3598,0.4773,0.0000,1.0000
CNEEs,mCE1193622,0.4147,0.1252,0.4633,0.0000,1.0000
CNEEs,mCE1193641,0.4074,0.0000,0.4554,0.0000,1.0000
CNEEs,mCE119404,0.3884,0.0862,0.4442,0.0000,1.0000
CNEEs,mCE119406,0.5303,0.7204,0.4469,0.0000,0.9970
CNEEs,mCE119480,0.6357,0.6739,0.3298,0.0000,1.0000
CNEEs,mCE119492,0.3473,0.0262,0.4348,0.0000,0.9925
CNEEs,mCE1195079,0.5750,0.7841,0.4448,0.0000,1.0000
CNEEs,mCE1195114,0.4908,0.5922,0.4252,0.0000,1.0000
CNEEs,mCE1195194,0.4444,0.2009,0.4704,0.0000,1.0000
CNEEs,mCE1195261,0.5784,0.8036,0.4501,0.0000,1.0000
CNEEs,mCE1195286,0.6460,0.9415,0.4336,0.0000,1.0000
CNEEs,mCE1195318,0.5777,0.7301,0.4178,0.0000,1.0000
CNEEs,mCE119538,0.5596,0.8876,0.4686,0.0000,1.0000
CNEEs,mCE119542,0.5795,0.7751,0.4314,0.0000,1.0000
CNEEs,mCE1195428,0.5080,0.5270,0.4443,0.0000,1.0000
CNEEs,mCE119551,0.5707,0.6537,0.4158,0.0000,1.0000
CNEEs,mCE119570,0.5699,0.5352,0.3894,0.0000,1.0000
CNEEs,mCE119571,0.4149,0.0000,0.4620,0.0000,1.0000
CNEEs,mCE1195766,0.4844,0.4573,0.4850,0.0000,1.0000
CNEEs,mCE1195789,0.4879,0.6222,0.4575,0.0000,1.0000
CNEEs,mCE1195927,0.6112,0.7676,0.4255,0.0000,1.0000
CNEEs,mCE119595,0.4871,0.6042,0.4576,0.0000,1.0000
CNEEs,mCE119609,0.3283,0.0000,0.4646,0.0000,1.0000
CNEEs,mCE1196236,0.5004,0.5712,0.4426,0.0000,1.0000
CNEEs,mCE1196385,0.6602,0.7451,0.3850,0.0000,1.0000
CNEEs,mCE119644,0.3393,0.2211,0.3995,0.0000,1.0000
CNEEs,mCE1196569,0.5694,0.8831,0.4434,0.0000,1.0000
CNEEs,mCE119669,0.6040,0.7631,0.4058,0.0000,1.0000
CNEEs,mCE1196704,0.5082,0.5472,0.4581,0.0000,1.0000
CNEEs,mCE119672,0.5862,0.9370,0.4643,0.0000,1.0000
CNEEs,mCE1196720,0.2208,0.0000,0.3247,0.0000,1.0000
CNEEs,mCE119678,0.3607,0.0008,0.4600,0.0000,1.0000
CNEEs,mCE1196791,0.6357,0.7174,0.3551,0.0000,1.0000
CNEEs,mCE1196799,0.3844,0.0015,0.4692,0.0000,1.0000
CNEEs,mCE1196845,0.6392,0.8351,0.3948,0.0000,1.0000
CNEEs,mCE1196847,0.6967,0.9280,0.3967,0.0000,1.0000
CNEEs,mCE1196859,0.5486,0.7466,0.4672,0.0000,1.0000
CNEEs,mCE119687,0.3277,0.0000,0.3982,0.0000,1.0000
CNEEs,mCE1196941,0.4310,0.2766,0.4254,0.0000,1.0000
CNEEs,mCE1197002,0.5720,0.6372,0.4083,0.0000,1.0000
CNEEs,mCE1197008,0.4509,0.3238,0.4608,0.0000,1.0000
CNEEs,mCE1197015,0.6190,0.8913,0.4292,0.0000,1.0000
CNEEs,mCE1197025,0.4836,0.5540,0.4545,-0.0540,1.0000
CNEEs,mCE1197040,0.6429,0.8801,0.4146,0.0000,1.0000
CNEEs,mCE1197060,0.6144,0.6664,0.3427,0.0000,1.0000
CNEEs,mCE1197062,0.3007,0.0405,0.3842,0.0000,1.0000
CNEEs,mCE1197063,0.6826,0.9595,0.4457,0.0000,1.0000
CNEEs,mCE1197064,0.4423,0.2721,0.4596,0.0000,1.0000
CNEEs,mCE1197070,0.5526,0.5795,0.3738,0.0000,1.0000
CNEEs,mCE1197095,0.4485,0.3523,0.4182,0.0000,1.0000
CNEEs,mCE1197125,0.4855,0.4760,0.4856,0.0000,0.9970
CNEEs,mCE1197130,0.6189,0.9250,0.4416,0.0000,1.0000
CNEEs,mCE1197134,0.4925,0.6087,0.4398,0.0000,0.9955
CNEEs,mCE1197138,0.5422,0.7211,0.4520,0.0000,1.0000
CNEEs,mCE1197147,0.5424,0.7984,0.4490,0.0000,1.0000
CNEEs,mCE1197164,0.4570,0.2729,0.4717,0.0000,1.0000
CNEEs,mCE1197185,0.6413,0.8546,0.4137,0.0000,1.0000
CNEEs,mCE1197188,0.5703,0.7661,0.4177,0.0000,0.9955
CNEEs,mCE1197217,0.4528,0.4775,0.4244,0.0000,0.9850
CNEEs,mCE1197226,0.3080,0.0000,0.4298,0.0000,1.0000
CNEEs,mCE1197230,0.4580,0.3531,0.4634,0.0000,0.9955
CNEEs,mCE1197241,0.4877,0.4918,0.4062,0.0000,1.0000
CNEEs,mCE119726,0.7261,0.7609,0.2898,0.0000,1.0000
CNEEs,mCE1197286,0.5322,0.7121,0.4344,0.0000,0.9985
CNEEs,mCE1197304,0.4506,0.4408,0.4262,0.0000,1.0000
CNEEs,mCE1197308,0.3609,0.2331,0.3916,0.0000,1.0000
CNEEs,mCE1197315,0.3440,0.0000,0.4212,0.0000,1.0000
CNEEs,mCE1197347,0.6345,0.7489,0.3564,0.0000,1.0000
CNEEs,mCE1197364,0.3568,0.2174,0.3973,0.0000,1.0000
CNEEs,mCE1197369,0.8892,1.0000,0.1954,0.3943,1.0000
CNEEs,mCE1197375,0.4745,0.4093,0.4769,0.0000,1.0000
CNEEs,mCE119767,0.4913,0.4693,0.4916,0.0000,1.0000
CNEEs,mCE119790,0.6023,0.9145,0.4616,0.0000,1.0000
