TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
UCEs,chr14_4145_s,14,2374,362,13,2374,335
UCEs,chr14_4151_s,15,2472,290,14,2472,251
UCEs,chr14_4157_s,14,2280,270,13,2280,243
UCEs,chr14_4167_s,14,3739,271,13,3739,258
UCEs,chr14_4169_s,15,2384,346,14,2384,321
UCEs,chr14_4170_s,14,3177,303,13,3177,285
UCEs,chr14_4176_s,15,2876,457,14,2876,428
UCEs,chr14_4180_s,15,2383,304,14,2383,281
UCEs,chr14_4181_s,15,2214,213,14,2214,192
UCEs,chr14_4185_s,15,2439,319,14,2439,306
UCEs,chr14_4187_s,14,1860,216,13,1860,207
UCEs,chr14_4210_s,15,3492,424,14,3492,346
UCEs,chr14_707_s,15,3035,456,14,3035,398
UCEs,chr14_713_s,15,2728,507,14,2728,458
UCEs,chr14_724_s,14,3570,821,13,3570,773
UCEs,chr14_742_s,13,3324,540,12,3324,491
UCEs,chr14_749_s,13,2604,515,12,2604,440
UCEs,chr15_167_s,14,3958,576,13,3958,517
UCEs,chr15_2197_s,15,2592,474,14,2592,407
UCEs,chr15_4167_s,15,2643,517,14,2643,488
UCEs,chr15_4186_s,15,2407,605,14,2407,572
UCEs,chr15_4242_s,15,2433,337,14,2433,317
UCEs,chr15_4268_s,15,2494,394,14,2494,351
UCEs,chr15_4276_s,15,2210,213,14,2210,206
UCEs,chr15_4284_s,15,2347,162,14,2347,151
UCEs,chr15_4290_s,15,2423,425,14,2423,377
UCEs,chr15_4293_s,15,2471,239,14,2471,220
UCEs,chr15_4308_s,15,2302,272,14,2302,254
UCEs,chr15_4310_s,14,2506,316,13,2506,297
UCEs,chr15_4314_s,15,2226,134,14,2226,129
UCEs,chr15_4318_s,15,2209,201,14,2209,182
UCEs,chr15_4319_s,14,2447,311,13,2447,274
UCEs,chr15_4335_s,14,2341,365,13,2341,349
UCEs,chr15_4344_s,15,2265,151,14,2265,139
UCEs,chr15_4349_s,15,2623,405,14,2623,361
UCEs,chr15_4352_s,15,2330,247,14,2330,217
UCEs,chr15_4357_s,15,2227,356,14,2227,328
UCEs,chr15_4365_s,15,2218,248,14,2218,239
UCEs,chr15_4366_s,15,2203,250,14,2203,230
UCEs,chr15_4367_s,14,2230,294,13,2230,250
UCEs,chr15_4373_s,15,2438,349,14,2438,336
UCEs,chr15_4380_s,14,2305,319,13,2305,304
UCEs,chr15_4399_s,15,3238,822,14,3238,732
UCEs,chr15_4406_s,14,2529,455,13,2529,399
UCEs,chr15_4431_s,15,2588,515,14,2588,457
UCEs,chr15_4432_s,14,2850,596,13,2850,550
UCEs,chr15_4433_s,14,2793,611,13,2793,556
UCEs,chr15_4435_s,15,2797,632,14,2797,577
UCEs,chr15_4436_s,15,2602,469,14,2602,418
UCEs,chr15_4447_s,15,2253,384,14,2253,367
UCEs,chr15_4464_s,15,2479,526,14,2479,479
UCEs,chr15_4466_s,14,3529,683,13,3529,635
UCEs,chr15_4477_s,15,3733,355,14,3733,316
UCEs,chr15_4487_s,13,2982,536,12,2982,496
UCEs,chr15_4488_s,15,5531,1029,14,5531,968
UCEs,chr15_4489_s,14,4612,473,13,4612,468
UCEs,chr15_4490_s,15,2534,452,14,2534,413
UCEs,chr15_4491_s,15,2342,332,14,2342,317
UCEs,chr15_4511_s,14,2658,572,13,2658,479
UCEs,chr15_4514_s,15,4297,682,14,4297,652
UCEs,chr15_4516_s,15,3684,562,14,3684,490
UCEs,chr15_4551_s,15,3168,573,14,3168,536
UCEs,chr15_4567_s,15,4617,898,14,4617,848
UCEs,chr15_4573_s,14,2550,405,13,2550,351
UCEs,chr15_4578_s,14,2649,411,13,2649,356
UCEs,chr15_4628_s,15,4298,785,14,4298,759
UCEs,chr15_4649_s,15,2332,263,14,2332,256
UCEs,chr15_4680_s,15,2584,425,14,2584,390
UCEs,chr15_4687_s,15,2213,161,14,2213,159
UCEs,chr15_4690_s,15,2333,433,14,2333,384
UCEs,chr15_4691_s,15,2367,372,14,2367,324
UCEs,chr15_4696_s,15,2429,352,14,2429,324
UCEs,chr15_4699_s,15,2645,465,14,2645,438
UCEs,chr15_4702_s,14,2363,317,13,2363,298
UCEs,chr15_4710_s,14,2444,442,13,2444,392
UCEs,chr15_4712_s,13,2343,304,12,2343,257
UCEs,chr15_4719_s,15,2584,501,14,2584,436
UCEs,chr15_4729_s,14,3577,491,13,3577,442
UCEs,chr15_4745_s,14,2459,471,13,2459,445
UCEs,chr15_4747_s,15,2314,305,14,2314,277
UCEs,chr15_4752_s,14,2216,393,13,2216,348
UCEs,chr15_4762_s,15,2953,451,14,2953,397
UCEs,chr15_4765_s,14,2481,372,13,2481,351
UCEs,chr15_4768_s,15,2658,421,14,2658,400
UCEs,chr15_632_s,15,2803,507,14,2803,467
UCEs,chr15_648_s,15,2583,534,14,2583,494
UCEs,chr15_669_s,14,2363,555,13,2363,499
UCEs,chr15_671_s,15,3101,613,14,3101,557
UCEs,chr15_680_s,12,2779,375,11,2779,346
UCEs,chr15_687_s,14,3187,608,13,3187,555
UCEs,chr15_688_s,14,2828,416,13,2828,366
UCEs,chr15_695_s,15,2331,367,14,2331,337
UCEs,chr15_702_s,15,2422,418,14,2422,375
UCEs,chr15_704_s,13,2673,412,12,2673,349
UCEs,chr15_709_s,15,2996,448,14,2996,378
UCEs,chr16_4819_s,15,2308,432,14,2308,383
UCEs,chr16_4824_s,15,3445,799,14,3445,772
UCEs,chr16_4832_s,14,2710,396,13,2710,366
UCEs,chr16_4864_s,14,3028,630,13,3028,539
UCEs,chr16_4892_s,14,7827,1028,13,7827,990
UCEs,chr16_4897_s,14,2398,288,13,2398,249
UCEs,chr16_4907_s,15,2655,691,14,2655,658
UCEs,chr16_4913_s,14,2600,577,13,2600,549
UCEs,chr16_4918_s,15,2289,361,14,2289,315
UCEs,chr16_4923_s,15,2293,303,14,2293,285
UCEs,chr16_4945_s,13,3419,768,12,3419,676
UCEs,chr16_4957_s,15,2752,364,14,2752,331
UCEs,chr16_4959_s,15,2458,487,14,2458,457
UCEs,chr16_4961_s,15,4299,867,14,4299,807
UCEs,chr16_4963_s,15,2653,348,14,2653,319
UCEs,chr16_4978_s,15,2304,373,14,2304,343
UCEs,chr16_4983_s,15,2429,277,14,2429,261
UCEs,chr16_4987_s,15,2511,555,14,2511,520
UCEs,chr16_4989_s,15,2439,458,14,2439,435
UCEs,chr16_4990_s,15,2204,276,14,2204,267
UCEs,chr16_4991_s,14,2297,435,13,2297,410
UCEs,chr16_4992_s,14,2337,484,13,2337,452
UCEs,chr16_5003_s,13,2733,605,12,2733,546
UCEs,chr16_5009_s,14,2269,144,13,2269,135
UCEs,chr16_5012_s,15,2585,523,14,2585,494
UCEs,chr16_5014_s,15,2284,378,14,2284,331
UCEs,chr16_5024_s,14,2287,417,13,2287,380
UCEs,chr16_5031_s,15,2354,277,14,2354,253
UCEs,chr16_5044_s,14,4146,883,13,4146,820
UCEs,chr16_5046_s,14,2783,583,13,2783,565
UCEs,chr16_5059_s,15,2469,463,14,2469,440
UCEs,chr16_5060_s,14,2941,753,13,2941,696
UCEs,chr16_5072_s,14,2309,461,13,2309,412
UCEs,chr16_5085_s,15,2472,462,14,2472,416
UCEs,chr16_5091_s,15,2988,589,14,2988,519
UCEs,chr16_5112_s,13,2784,468,12,2784,426
UCEs,chr16_5115_s,15,2461,281,14,2461,281
UCEs,chr16_5120_s,15,3410,460,14,3410,437
UCEs,chr16_5130_s,14,3179,653,13,3179,571
UCEs,chr16_5131_s,14,4446,911,13,4446,859
UCEs,chr16_5133_s,15,2461,488,14,2461,427
UCEs,chr16_5140_s,14,3422,630,13,3422,577
UCEs,chr16_5164_s,15,2547,515,14,2547,455
UCEs,chr16_5166_s,14,2276,446,13,2276,397
UCEs,chr16_5171_s,15,2619,498,14,2619,463
UCEs,chr16_5173_s,15,2300,348,14,2300,314
UCEs,chr16_5175_s,15,4083,234,14,4083,204
UCEs,chr16_5178_s,14,2228,529,13,2228,470
UCEs,chr16_5182_s,15,3389,486,14,3389,423
UCEs,chr16_5184_s,14,2660,574,13,2660,514
UCEs,chr16_5202_s,14,2266,429,13,2266,379
UCEs,chr16_5207_s,15,2402,450,14,2402,397
UCEs,chr17_1123_s,14,2462,629,13,2462,579
UCEs,chr17_1131_s,15,2755,463,14,2755,450
UCEs,chr17_1336_s,14,2583,630,13,2583,572
UCEs,chr17_2784_s,14,4061,677,13,4061,618
UCEs,chr17_2952_s,14,2405,384,13,2405,357
UCEs,chr17_2963_s,14,6824,1161,13,6824,1076
UCEs,chr17_2984_s,14,2488,268,13,2488,259
UCEs,chr17_2999_s,14,2345,429,13,2345,394
UCEs,chr17_3001_s,14,1432,149,13,1432,142
UCEs,chr17_3021_s,14,2515,478,13,2515,440
UCEs,chr17_3028_s,14,1804,376,13,1804,347
UCEs,chr17_3082_s,15,3409,846,14,3409,807
UCEs,chr17_5256_s,14,3387,520,13,3387,458
UCEs,chr17_5257_s,14,2597,592,13,2597,541
UCEs,chr17_5319_s,15,2596,405,14,2596,356
UCEs,chr17_5336_s,15,3258,626,14,3258,585
UCEs,chr17_5348_s,14,3638,736,13,3638,677
UCEs,chr17_5361_s,14,7940,1527,13,7940,1451
UCEs,chr17_5382_s,14,3807,858,13,3807,792
UCEs,chr17_5392_s,14,4242,832,13,4242,762
UCEs,chr17_5393_s,15,3312,451,14,3312,451
UCEs,chr17_5599_s,14,3033,401,13,3033,339
UCEs,chr17_5620_s,14,2670,752,13,2670,633
UCEs,chr17_5648_s,15,2466,354,14,2466,325
UCEs,chr17_779_s,15,2734,602,14,2734,551
UCEs,chr17_929_s,14,2529,441,13,2529,387
UCEs,chr18_1422_s,14,3572,391,13,3572,346
UCEs,chr18_1425_s,15,3600,686,14,3600,609
UCEs,chr18_1508_s,14,2362,398,13,2362,347
UCEs,chr18_1904_s,15,2403,480,14,2403,417
UCEs,chr18_2525_s,15,2639,336,14,2639,312
UCEs,chr18_2530_s,15,2412,428,14,2412,392
UCEs,chr18_2789_s,14,2911,637,13,2911,575
UCEs,chr18_3119_s,15,2437,557,14,2437,501
UCEs,chr18_3123_s,15,2265,297,14,2265,262
UCEs,chr18_3183_s,14,2546,677,13,2546,609
UCEs,chr18_3187_s,14,2519,428,13,2519,400
UCEs,chr18_3195_s,15,2749,557,14,2749,535
UCEs,chr18_3204_s,13,2492,606,12,2492,563
UCEs,chr18_3214_s,14,3991,903,13,3991,869
UCEs,chr18_5707_s,15,2192,106,14,2192,103
UCEs,chr18_5709_s,15,2233,173,14,2233,164
UCEs,chr18_5711_s,15,2436,389,14,2436,366
UCEs,chr18_5713_s,15,2629,369,14,2629,332
UCEs,chr18_5716_s,15,2321,400,14,2321,359
UCEs,chr18_5723_s,14,2438,367,13,2438,330
UCEs,chr18_5739_s,15,2311,357,14,2311,331
UCEs,chr18_5747_s,15,2880,496,14,2880,441
UCEs,chr18_5753_s,15,2365,259,14,2365,251
UCEs,chr18_5769_s,14,2466,388,13,2466,340
UCEs,chr18_5770_s,14,3687,558,13,3687,538
UCEs,chr18_5772_s,15,3288,544,14,3288,521
UCEs,chr18_5780_s,14,2487,524,13,2487,465
UCEs,chr18_5783_s,15,2410,442,14,2410,390
UCEs,chr18_5788_s,15,2239,351,14,2239,344
UCEs,chr18_5794_s,15,4226,579,14,4226,521
UCEs,chr18_5807_s,15,2204,248,14,2204,225
UCEs,chr18_5902_s,14,4907,535,13,4907,490
UCEs,chr18_6048_s,15,2169,176,14,2169,168
UCEs,chr18_6051_s,15,2469,169,14,2469,158
UCEs,chr18_6055_s,15,2279,262,14,2279,228
UCEs,chr18_6058_s,15,2687,551,14,2687,516
UCEs,chr18_6062_s,15,2419,413,14,2419,376
UCEs,chr18_6063_s,14,2365,156,13,2365,142
UCEs,chr18_6066_s,15,2225,364,14,2225,333
UCEs,chr18_6071_s,14,2206,181,13,2206,157
UCEs,chr18_6073_s,15,2286,245,14,2286,218
UCEs,chr18_6086_s,15,2279,200,14,2279,188
UCEs,chr18_6088_s,14,2287,272,13,2287,239
UCEs,chr18_6106_s,15,2290,295,14,2290,258
UCEs,chr18_6108_s,15,2168,165,14,2168,157
UCEs,chr19_2207_s,15,3187,702,14,3187,620
UCEs,chr19_2219_s,15,2495,560,14,2495,513
UCEs,chr19_2440_s,13,3051,782,12,3051,698
UCEs,chr19_2459_s,14,4733,710,13,4733,675
UCEs,chr19_2468_s,14,4223,1150,13,4223,1100
UCEs,chr19_2479_s,14,6976,1264,13,6976,1189
UCEs,chr19_2553_s,14,4002,936,13,4002,838
UCEs,chr19_2582_s,14,5401,758,13,5401,717
UCEs,chr19_2728_s,14,6939,964,13,6939,882
UCEs,chr19_2811_s,13,3324,676,12,3324,608
UCEs,chr19_346_s,14,2637,406,13,2637,381
UCEs,chr19_372_s,14,2727,615,13,2727,598
UCEs,chr19_6196_s,15,2712,309,14,2712,282
UCEs,chr19_6200_s,15,2815,405,14,2815,353
UCEs,chr19_6215_s,15,2277,339,14,2277,306
UCEs,chr19_6216_s,14,3195,590,13,3195,555
UCEs,chr19_6225_s,15,2144,109,14,2144,88
UCEs,chr19_6236_s,14,3008,504,13,3008,454
UCEs,chr19_6241_s,15,2466,205,14,2466,204
UCEs,chr19_6246_s,15,2338,383,14,2338,349
UCEs,chr19_6258_s,14,2831,664,13,2831,641
UCEs,chr19_6262_s,15,2375,333,14,2375,305
UCEs,chr19_6270_s,14,2447,432,13,2447,398
UCEs,chr19_6273_s,15,2353,279,14,2353,263
UCEs,chr19_6280_s,15,2349,248,14,2349,214
UCEs,chr19_6305_s,15,2233,275,14,2233,273
UCEs,chr19_6311_s,14,2256,432,13,2256,392
UCEs,chr19_6330_s,15,2958,330,14,2958,281
UCEs,chr19_6341_s,14,3238,592,13,3238,541
UCEs,chr19_6350_s,14,2351,304,13,2351,301
UCEs,chr19_6352_s,15,2746,319,14,2746,292
UCEs,chr19_6353_s,14,2485,470,13,2485,431
UCEs,chr19_6359_s,14,2618,508,13,2618,448
UCEs,chr19_6370_s,15,2875,448,14,2875,437
UCEs,chr19_6377_s,15,2790,518,14,2790,467
UCEs,chr19_746_s,14,3902,977,13,3902,898
UCEs,chr1_1019_s,14,2207,252,13,2207,218
UCEs,chr1_1020_s,14,2387,534,13,2387,482
UCEs,chr1_1022_s,15,2936,583,14,2936,560
UCEs,chr1_10281_s,15,2164,174,14,2164,165
UCEs,chr1_1036_s,13,2644,561,12,2644,519
UCEs,chr1_1041_s,15,2284,300,14,2284,281
UCEs,chr1_1046_s,14,2438,388,13,2438,352
UCEs,chr1_1050_s,15,2425,406,14,2425,378
UCEs,chr1_1056_s,13,2579,345,12,2579,342
UCEs,chr1_1058_s,14,2294,399,13,2294,364
UCEs,chr1_1060_s,14,3607,429,13,3607,363
UCEs,chr1_1063_s,14,2519,435,13,2519,391
UCEs,chr1_10887_s,15,2214,242,14,2214,232
UCEs,chr1_1089_s,14,3371,592,13,3371,544
UCEs,chr1_10904_s,15,2122,69,14,2122,64
UCEs,chr1_10907_s,15,3526,782,14,3526,739
UCEs,chr1_1091_s,15,4336,822,14,4336,726
UCEs,chr1_1096_s,15,2495,429,14,2495,395
UCEs,chr1_1108_s,14,2547,397,13,2547,359
UCEs,chr1_11196_s,14,2288,258,13,2288,236
UCEs,chr1_1126_s,15,2264,179,14,2264,158
UCEs,chr1_1131_s,15,3045,532,14,3045,508
UCEs,chr1_1136_s,14,2177,204,13,2177,188
UCEs,chr1_1137_s,15,2366,316,14,2366,293
UCEs,chr1_1147_s,15,2247,106,14,2247,93
UCEs,chr1_1149_s,13,3188,194,12,3188,187
UCEs,chr1_1160_s,15,2491,286,14,2491,270
UCEs,chr1_1174_s,14,2399,304,13,2399,304
UCEs,chr1_1175_s,15,3829,431,14,3829,404
UCEs,chr1_11767_s,14,2458,526,13,2458,469
UCEs,chr1_1176_s,15,2419,586,14,2419,561
UCEs,chr1_11792_s,15,2408,381,14,2408,363
UCEs,chr1_11799_s,14,2274,376,13,2274,336
UCEs,chr1_1186_s,15,2221,182,14,2221,158
UCEs,chr1_1190_s,15,2796,381,14,2796,350
UCEs,chr1_1197_s,15,2231,66,14,2231,63
UCEs,chr1_1205_s,15,2407,380,14,2407,345
UCEs,chr1_1211_s,15,2304,338,14,2304,303
UCEs,chr1_1212_s,13,2292,313,12,2292,291
UCEs,chr1_1219_s,15,2531,451,14,2531,421
UCEs,chr1_12287_s,15,2406,532,14,2406,520
UCEs,chr1_1243_s,15,2482,424,14,2482,381
UCEs,chr1_1246_s,14,3016,484,13,3016,464
UCEs,chr1_1248_s,14,2535,459,13,2535,434
UCEs,chr1_1250_s,15,2353,524,14,2353,493
UCEs,chr1_12525_s,15,2259,187,14,2259,161
UCEs,chr1_1254_s,15,2853,353,14,2853,314
UCEs,chr1_1262_s,15,3517,356,14,3517,318
UCEs,chr1_1265_s,15,3372,520,14,3372,484
UCEs,chr1_12661_s,14,2564,495,13,2564,439
UCEs,chr1_1268_s,15,3250,478,14,3250,414
UCEs,chr1_1273_s,15,2486,302,14,2486,274
UCEs,chr1_1289_s,14,2715,258,13,2715,251
UCEs,chr1_1312_s,15,2446,347,14,2446,330
UCEs,chr1_1313_s,15,2447,327,14,2447,314
UCEs,chr1_1326_s,15,2576,636,14,2576,588
UCEs,chr1_1332_s,14,2348,269,13,2348,260
UCEs,chr1_1360_s,15,3499,806,14,3499,762
UCEs,chr1_1378_s,15,2403,568,14,2403,518
UCEs,chr1_14672_s,14,2433,482,13,2433,465
UCEs,chr1_14872_s,15,2305,317,14,2305,310
UCEs,chr1_14908_s,15,2328,335,14,2328,335
UCEs,chr1_14921_s,14,2911,406,13,2911,358
UCEs,chr1_14956_s,14,3350,309,13,3350,290
UCEs,chr1_14964_s,14,3431,511,13,3431,477
UCEs,chr1_14_s,14,2294,294,13,2294,266
UCEs,chr1_15010_s,14,4080,748,13,4080,701
UCEs,chr1_15123_s,15,2479,324,14,2479,311
UCEs,chr1_15369_s,15,2738,590,14,2738,543
UCEs,chr1_15372_s,14,2651,231,13,2651,214
UCEs,chr1_15389_s,15,2482,429,14,2482,387
UCEs,chr1_15429_s,14,2507,532,13,2507,499
UCEs,chr1_15444_s,14,2244,370,13,2244,333
UCEs,chr1_15454_s,14,2278,444,13,2278,401
UCEs,chr1_15468_s,15,3172,564,14,3172,520
UCEs,chr1_15480_s,15,2432,464,14,2432,437
UCEs,chr1_15491_s,15,2368,412,14,2368,385
UCEs,chr1_15497_s,15,2268,373,14,2268,329
UCEs,chr1_15516_s,15,2231,195,14,2231,175
UCEs,chr1_15521_s,14,2265,231,13,2265,206
UCEs,chr1_15579_s,15,2260,329,14,2260,301
UCEs,chr1_15632_s,15,2903,467,14,2903,430
UCEs,chr1_16186_s,14,2376,217,13,2376,188
UCEs,chr1_16240_s,15,4043,470,14,4043,439
UCEs,chr1_16539_s,15,2533,450,14,2533,401
UCEs,chr1_18344_s,15,5347,386,14,5347,359
UCEs,chr1_18740_s,15,2432,426,14,2432,384
UCEs,chr1_18935_s,15,2371,481,14,2371,446
UCEs,chr1_19196_s,15,3446,525,14,3446,489
UCEs,chr1_191_s,15,2312,234,14,2312,201
UCEs,chr1_19202_s,14,2426,366,13,2426,335
UCEs,chr1_19219_s,15,2475,392,14,2475,344
UCEs,chr1_19227_s,14,2519,400,13,2519,375
UCEs,chr1_20733_s,14,2393,452,13,2393,402
UCEs,chr1_20864_s,15,2427,475,14,2427,423
UCEs,chr1_20883_s,14,2365,447,13,2365,401
UCEs,chr1_21331_s,15,2274,220,14,2274,202
UCEs,chr1_21570_s,14,2482,567,13,2482,499
UCEs,chr1_21669_s,15,2309,433,14,2309,424
UCEs,chr1_21898_s,15,2279,300,14,2279,260
UCEs,chr1_22333_s,14,2544,479,13,2544,440
UCEs,chr1_22334_s,15,2692,616,14,2692,589
UCEs,chr1_22423_s,14,2735,540,13,2735,496
UCEs,chr1_22430_s,15,1861,355,14,1861,336
UCEs,chr1_22454_s,15,2601,615,14,2601,575
UCEs,chr1_23060_s,14,2341,424,13,2341,392
UCEs,chr1_23280_s,15,2506,222,14,2506,195
UCEs,chr1_235_s,15,2969,439,14,2969,403
UCEs,chr1_23914_s,14,2329,492,13,2329,447
UCEs,chr1_241_s,14,4289,727,13,4289,689
UCEs,chr1_24625_s,15,2269,131,14,2269,131
UCEs,chr1_24864_s,15,2493,562,14,2493,523
UCEs,chr1_24978_s,15,3678,657,14,3678,612
UCEs,chr1_25630_s,15,2504,443,14,2504,401
UCEs,chr1_25663_s,14,4957,454,13,4957,444
UCEs,chr1_25670_s,15,3398,693,14,3398,633
UCEs,chr1_25676_s,14,2753,672,13,2753,584
UCEs,chr1_25680_s,14,2343,376,13,2343,370
UCEs,chr1_25698_s,15,2863,437,14,2863,415
UCEs,chr1_25699_s,15,3146,488,14,3146,460
UCEs,chr1_25_s,15,2612,511,14,2612,455
UCEs,chr1_26257_s,15,2198,138,14,2198,122
UCEs,chr1_26319_s,15,2669,479,14,2669,457
UCEs,chr1_2746_s,15,3301,303,14,3301,263
UCEs,chr1_27496_s,14,2361,413,13,2361,410
UCEs,chr1_27498_s,15,2383,380,14,2383,316
UCEs,chr1_27509_s,15,2504,442,14,2504,404
UCEs,chr1_27546_s,15,2361,275,14,2361,271
UCEs,chr1_27552_s,15,3150,453,14,3150,437
UCEs,chr1_27598_s,15,2201,266,14,2201,250
UCEs,chr1_27624_s,15,2291,299,14,2291,261
UCEs,chr1_27635_s,15,2358,372,14,2358,332
UCEs,chr1_27641_s,15,2275,525,14,2275,491
UCEs,chr1_28097_s,15,2227,307,14,2227,292
UCEs,chr1_28103_s,15,2356,264,14,2356,227
UCEs,chr1_28343_s,14,2497,491,13,2497,452
UCEs,chr1_28545_s,15,2833,349,14,2833,337
UCEs,chr1_28634_s,14,2770,401,13,2770,380
UCEs,chr1_28645_s,15,2756,358,14,2756,343
UCEs,chr1_28648_s,15,2330,327,14,2330,299
UCEs,chr1_28663_s,15,2365,408,14,2365,355
UCEs,chr1_28671_s,14,2228,195,13,2228,178
UCEs,chr1_28681_s,14,2325,189,13,2325,173
UCEs,chr1_28684_s,15,2331,369,14,2331,337
UCEs,chr1_28694_s,15,2619,384,14,2619,355
UCEs,chr1_28709_s,15,2315,286,14,2315,267
UCEs,chr1_28724_s,15,2326,373,14,2326,326
UCEs,chr1_28726_s,15,2925,401,14,2925,381
UCEs,chr1_28729_s,14,2274,323,13,2274,304
UCEs,chr1_28752_s,15,2253,331,14,2253,327
UCEs,chr1_28762_s,15,2359,358,14,2359,327
UCEs,chr1_28784_s,14,2339,386,13,2339,359
UCEs,chr1_28806_s,15,2324,309,14,2324,283
UCEs,chr1_28809_s,15,2225,308,14,2225,272
UCEs,chr1_28810_s,14,2352,519,13,2352,462
UCEs,chr1_28829_s,15,2203,183,14,2203,169
UCEs,chr1_28846_s,15,2202,167,14,2202,149
UCEs,chr1_28895_s,15,2219,233,14,2219,214
UCEs,chr1_292_s,14,2578,405,13,2578,361
UCEs,chr1_29333_s,15,3979,575,14,3979,526
UCEs,chr1_2976_s,15,2334,212,14,2334,196
UCEs,chr1_29790_s,15,2696,410,14,2696,376
UCEs,chr1_2979_s,14,2360,404,13,2360,385
UCEs,chr1_29817_s,15,2468,359,14,2468,320
UCEs,chr1_29824_s,15,2295,304,14,2295,264
UCEs,chr1_29826_s,15,2893,479,14,2893,465
UCEs,chr1_29835_s,15,2273,363,14,2273,315
UCEs,chr1_29839_s,15,2293,325,14,2293,303
UCEs,chr1_29865_s,14,2598,339,13,2598,299
UCEs,chr1_29889_s,15,2271,226,14,2271,207
UCEs,chr1_2988_s,15,2622,500,14,2622,447
UCEs,chr1_29891_s,15,2235,315,14,2235,292
UCEs,chr1_29898_s,15,3659,668,14,3659,629
UCEs,chr1_29912_s,14,2462,372,13,2462,327
UCEs,chr1_29922_s,15,2542,410,14,2542,371
UCEs,chr1_29930_s,15,2241,286,14,2241,259
UCEs,chr1_29934_s,14,2331,358,13,2331,317
UCEs,chr1_29941_s,15,2470,429,14,2470,372
UCEs,chr1_30061_s,14,2398,345,13,2398,307
UCEs,chr1_30195_s,15,2495,388,14,2495,344
UCEs,chr1_30549_s,15,4049,865,14,4049,825
UCEs,chr1_30567_s,15,2286,311,14,2286,299
UCEs,chr1_30577_s,15,2300,415,14,2300,378
UCEs,chr1_30599_s,14,2357,332,13,2357,312
UCEs,chr1_305_s,15,2775,554,14,2775,546
UCEs,chr1_30607_s,14,2418,461,13,2418,408
UCEs,chr1_306_s,14,3338,576,13,3338,541
UCEs,chr1_31076_s,15,2217,344,14,2217,325
UCEs,chr1_31083_s,15,2243,155,14,2243,153
UCEs,chr1_31092_s,15,2742,464,14,2742,421
UCEs,chr1_31094_s,15,2324,276,14,2324,251
UCEs,chr1_31095_s,15,2211,210,14,2211,187
UCEs,chr1_31654_s,14,3469,538,13,3469,485
UCEs,chr1_31673_s,15,2429,436,14,2429,401
UCEs,chr1_31677_s,14,3085,428,13,3085,377
UCEs,chr1_31691_s,15,2273,355,14,2273,322
UCEs,chr1_31765_s,14,2873,375,13,2873,353
UCEs,chr1_31767_s,15,2193,265,14,2193,255
UCEs,chr1_31783_s,15,2255,249,14,2255,244
UCEs,chr1_31907_s,15,2419,374,14,2419,334
UCEs,chr1_32194_s,15,2425,381,14,2425,350
UCEs,chr1_32208_s,15,3850,415,14,3850,394
UCEs,chr1_32211_s,15,2289,412,14,2289,350
UCEs,chr1_32215_s,15,3863,463,14,3863,432
UCEs,chr1_32225_s,15,2574,317,14,2574,312
UCEs,chr1_32228_s,15,2337,344,14,2337,308
UCEs,chr1_32232_s,15,2429,431,14,2429,381
UCEs,chr1_32260_s,15,3152,350,14,3152,318
UCEs,chr1_32263_s,15,2582,453,14,2582,406
UCEs,chr1_32264_s,14,2747,349,13,2747,333
UCEs,chr1_32266_s,15,2295,401,14,2295,352
UCEs,chr1_32290_s,15,2579,450,14,2579,407
UCEs,chr1_32294_s,15,2444,469,14,2444,411
UCEs,chr1_32296_s,15,2267,303,14,2267,279
UCEs,chr1_32297_s,15,2207,242,14,2207,225
UCEs,chr1_32298_s,15,2239,387,14,2239,371
UCEs,chr1_32299_s,15,2356,336,14,2356,330
UCEs,chr1_322_s,14,4344,369,13,4344,329
UCEs,chr1_32302_s,15,2269,237,14,2269,214
UCEs,chr1_32309_s,14,2414,315,13,2414,282
UCEs,chr1_32318_s,15,2884,485,14,2884,472
UCEs,chr1_32325_s,15,2270,321,14,2270,317
UCEs,chr1_32330_s,15,2646,358,14,2646,334
UCEs,chr1_32333_s,15,2271,282,14,2271,249
UCEs,chr1_32338_s,14,2464,405,13,2464,373
UCEs,chr1_32356_s,15,3071,417,14,3071,383
UCEs,chr1_32363_s,14,2488,375,13,2488,374
UCEs,chr1_32364_s,14,2300,317,13,2300,279
UCEs,chr1_32365_s,15,2397,358,14,2397,323
UCEs,chr1_32366_s,15,2317,330,14,2317,310
UCEs,chr1_32378_s,15,2441,370,14,2441,348
UCEs,chr1_32398_s,15,2417,473,14,2417,443
UCEs,chr1_32428_s,15,2588,490,14,2588,484
UCEs,chr1_32446_s,14,3052,396,13,3052,359
UCEs,chr1_32461_s,15,2302,300,14,2302,266
UCEs,chr1_32597_s,14,2244,220,13,2244,214
UCEs,chr1_327_s,14,2846,401,13,2846,360
UCEs,chr1_33293_s,14,2292,250,13,2292,226
UCEs,chr1_33507_s,14,2284,375,13,2284,335
UCEs,chr1_33634_s,14,4672,470,13,4672,437
UCEs,chr1_34066_s,14,2386,343,13,2386,301
UCEs,chr1_34694_s,15,2488,502,14,2488,458
UCEs,chr1_3469_s,14,2673,618,13,2673,582
UCEs,chr1_34775_s,15,2378,383,14,2378,348
